SN;JD;Filt;mag
SN 2002fk      ;2452537.47;I;14.239
SN 2002fk      ;2452541.49;I;13.604
SN 2002fk      ;2452543.50;I;13.557
SN 2002fk      ;2452544.46;I;13.510
SN 2002fk      ;2452547.47;I;13.586
SN 2002fk      ;2452548.49;I;13.572
SN 2002fk      ;2452549.48;I;13.609
SN 2002fk      ;2452550.45;I;13.655
SN 2002fk      ;2452551.47;I;13.701
SN 2002fk      ;2452551.48;I;13.645
SN 2002fk      ;2452552.44;I;13.696
SN 2002fk      ;2452553.45;I;13.784
SN 2002fk      ;2452555.44;I;13.953
SN 2002fk      ;2452559.45;I;14.199
SN 2002fk      ;2452561.40;I;14.286
SN 2002fk      ;2452562.39;I;14.291
SN 2002fk      ;2452565.40;I;14.264
SN 2002fk      ;2452570.45;I;14.193
SN 2002fk      ;2452574.37;I;14.023
SN 2002fk      ;2452576.39;I;14.035
SN 2002fk      ;2452579.40;I;14.112
SN 2002fk      ;2452582.37;I;14.293
SN 2002fk      ;2452582.38;I;14.291
SN 2002fk      ;2452583.38;I;14.330
SN 2002fk      ;2452594.34;I;15.003
SN 2002fk      ;2452600.40;I;15.350
SN 2002fk      ;2452604.33;I;15.501
SN 2002fk      ;2452607.30;I;15.600
SN 2002fk      ;2452610.35;I;15.756
SN 2002fk      ;2452613.31;I;15.917
SN 2002fk      ;2452613.34;I;15.749
SN 2002fk      ;2452616.29;I;16.142
SN 2002fk      ;2452619.27;I;16.090
SN 2002fk      ;2452620.22;I;16.081
SN 2002fk      ;2452620.32;I;16.242
SN 2002fk      ;2452631.29;I;16.595
SN 2002fk      ;2452644.23;I;17.104
SN 2002fk      ;2452657.22;I;17.783
SN 2002fk      ;2452663.19;I;18.019
SN 2002fk      ;2452673.13;I;18.126
SN 2002fk      ;2452674.11;I;17.749
SN 2002ha      ;2452569.20;B;17.247
SN 2002ha      ;2452570.09;B;16.796
SN 2002ha      ;2452571.13;B;16.421
SN 2002ha      ;2452573.11;B;15.825
SN 2002ha      ;2452574.13;B;15.626
SN 2002ha      ;2452575.12;B;15.473
SN 2002ha      ;2452576.14;B;15.338
SN 2002ha      ;2452577.14;B;15.215
SN 2002ha      ;2452578.11;B;15.147
SN 2002ha      ;2452579.12;B;15.123
SN 2002ha      ;2452580.12;B;15.079
SN 2002ha      ;2452581.10;B;15.061
SN 2002ha      ;2452582.10;B;15.117
SN 2002ha      ;2452582.12;B;15.109
SN 2002ha      ;2452583.12;B;15.108
SN 2002ha      ;2452583.14;B;15.152
SN 2002ha      ;2452584.12;B;15.192
SN 2002ha      ;2452590.09;B;15.613
SN 2002ha      ;2452594.12;B;16.171
SN 2002ha      ;2452596.09;B;16.453
SN 2002ha      ;2452602.09;B;17.170
SN 2002ha      ;2452605.09;B;17.478
SN 2002ha      ;2452608.09;B;17.746
SN 2002ha      ;2452611.09;B;17.903
SN 2002ha      ;2452613.11;B;18.052
SN 2002ha      ;2452614.09;B;18.212
SN 2002ha      ;2452617.09;B;18.126
SN 2002ha      ;2452620.08;B;18.269
SN 2002ha      ;2452620.09;B;18.100
SN 2002ha      ;2452633.12;B;18.574
SN 2002ha      ;2452569.20;V;17.143
SN 2002ha      ;2452570.09;V;16.793
SN 2002ha      ;2452571.13;V;16.411
SN 2002ha      ;2452573.11;V;15.826
SN 2002ha      ;2452574.13;V;15.659
SN 2002ha      ;2452575.12;V;15.497
SN 2002ha      ;2452576.14;V;15.374
SN 2002ha      ;2452577.14;V;15.267
SN 2002ha      ;2452578.11;V;15.196
SN 2002ha      ;2452579.12;V;15.147
SN 2002ha      ;2452580.12;V;15.110
SN 2002ha      ;2452581.10;V;15.080
SN 2002ha      ;2452582.10;V;15.087
SN 2002ha      ;2452582.12;V;15.075
SN 2002ha      ;2452583.12;V;15.072
SN 2002ha      ;2452583.14;V;15.073
SN 2002ha      ;2452584.12;V;15.097
SN 2002ha      ;2452590.09;V;15.361
SN 2002ha      ;2452594.12;V;15.661
SN 2002ha      ;2452596.09;V;15.788
SN 2002ha      ;2452602.09;V;16.160
SN 2002ha      ;2452605.09;V;16.389
SN 2002ha      ;2452608.09;V;16.605
SN 2002ha      ;2452611.09;V;16.844
SN 2002ha      ;2452613.11;V;16.941
SN 2002ha      ;2452614.09;V;17.055
SN 2002ha      ;2452617.09;V;17.029
SN 2002ha      ;2452620.08;V;17.248
SN 2002ha      ;2452620.09;V;17.292
SN 2002ha      ;2452633.12;V;17.685
SN 2002ha      ;2452645.10;V;17.935
SN 2002ha      ;2452569.20;R;17.037
SN 2002ha      ;2452570.09;R;16.599
SN 2002ha      ;2452571.13;R;16.232
SN 2002ha      ;2452573.11;R;15.604
SN 2002ha      ;2452574.13;R;15.448
SN 2002ha      ;2452575.12;R;15.294
SN 2002ha      ;2452576.14;R;15.174
SN 2002ha      ;2452577.14;R;15.088
SN 2002ha      ;2452578.11;R;15.023
SN 2002ha      ;2452579.12;R;14.979
SN 2002ha      ;2452580.12;R;14.967
SN 2002ha      ;2452581.10;R;14.931
SN 2002ha      ;2452582.10;R;14.944
SN 2002ha      ;2452582.12;R;14.962
SN 2002ha      ;2452583.12;R;14.927
SN 2002ha      ;2452583.14;R;14.944
SN 2002ha      ;2452584.12;R;14.938
SN 2002ha      ;2452590.09;R;15.401
SN 2002ha      ;2452594.12;R;15.669
SN 2002ha      ;2452596.09;R;15.713
SN 2002ha      ;2452602.09;R;15.805
SN 2002ha      ;2452605.09;R;15.942
SN 2002ha      ;2452608.09;R;16.138
SN 2002ha      ;2452611.09;R;16.386
SN 2002ha      ;2452613.11;R;16.517
SN 2002ha      ;2452614.09;R;16.608
SN 2002ha      ;2452617.09;R;16.777
SN 2002ha      ;2452620.08;R;16.849
SN 2002ha      ;2452620.09;R;16.922
SN 2002ha      ;2452569.20;I;16.883
SN 2002ha      ;2452570.09;I;16.446
SN 2002ha      ;2452571.13;I;16.095
SN 2002ha      ;2452573.11;I;15.548
SN 2002ha      ;2452574.13;I;15.386
SN 2002ha      ;2452575.12;I;15.254
SN 2002ha      ;2452576.14;I;15.146
SN 2002ha      ;2452577.14;I;15.094
SN 2002ha      ;2452578.11;I;15.055
SN 2002ha      ;2452579.12;I;15.088
SN 2002ha      ;2452580.12;I;15.096
SN 2002ha      ;2452581.10;I;15.139
SN 2002ha      ;2452582.10;I;15.220
SN 2002ha      ;2452582.12;I;15.152
SN 2002ha      ;2452583.12;I;15.220
SN 2002ha      ;2452583.14;I;15.203
SN 2002ha      ;2452584.12;I;15.279
SN 2002ha      ;2452590.09;I;15.827
SN 2002ha      ;2452594.12;I;15.880
SN 2002ha      ;2452596.09;I;15.824
SN 2002ha      ;2452602.09;I;15.668
SN 2002ha      ;2452605.09;I;15.687
SN 2002ha      ;2452608.09;I;15.775
SN 2002ha      ;2452611.09;I;16.053
SN 2002ha      ;2452613.11;I;16.168
SN 2002ha      ;2452617.09;I;16.468
SN 2002ha      ;2452620.08;I;16.609
SN 2002ha      ;2452620.09;I;16.604
SN 2002he      ;2452577.49;B;17.292
SN 2002he      ;2452578.55;B;17.026
SN 2002he      ;2452579.55;B;16.853
SN 2002he      ;2452580.52;B;16.674
SN 2002he      ;2452581.53;B;16.569
SN 2002he      ;2452582.51;B;16.481
SN 2002he      ;2452582.53;B;16.476
SN 2002he      ;2452583.47;B;16.457
SN 2002he      ;2452583.52;B;16.434
SN 2002he      ;2452584.53;B;16.386
SN 2002he      ;2452589.52;B;16.527
SN 2002he      ;2452590.56;B;16.626
SN 2002he      ;2452592.53;B;16.771
SN 2002he      ;2452593.54;B;16.837
SN 2002he      ;2452594.45;B;16.939
SN 2002he      ;2452595.54;B;17.071
SN 2002he      ;2452596.47;B;17.167
SN 2002he      ;2452597.40;B;17.309
SN 2002he      ;2452600.44;B;17.741
SN 2002he      ;2452602.52;B;18.029
SN 2002he      ;2452606.50;B;18.640
SN 2002he      ;2452610.50;B;18.970
SN 2002he      ;2452613.37;B;19.220
SN 2002he      ;2452614.43;B;19.311
SN 2002he      ;2452614.48;B;18.804
SN 2002he      ;2452620.37;B;19.510
SN 2002he      ;2452627.40;B;19.740
SN 2002he      ;2452631.46;B;19.963
SN 2002he      ;2452652.44;B;19.972
SN 2002he      ;2452659.38;B;20.035
SN 2002he      ;2452673.30;B;20.338
SN 2002he      ;2452577.49;V;17.256
SN 2002he      ;2452578.55;V;17.001
SN 2002he      ;2452579.55;V;16.816
SN 2002he      ;2452580.52;V;16.678
SN 2002he      ;2452581.53;V;16.543
SN 2002he      ;2452582.51;V;16.484
SN 2002he      ;2452582.53;V;16.493
SN 2002he      ;2452583.47;V;16.448
SN 2002he      ;2452583.52;V;16.373
SN 2002he      ;2452584.53;V;16.331
SN 2002he      ;2452589.52;V;16.398
SN 2002he      ;2452590.56;V;16.448
SN 2002he      ;2452592.53;V;16.533
SN 2002he      ;2452593.54;V;16.526
SN 2002he      ;2452594.45;V;16.621
SN 2002he      ;2452595.54;V;16.701
SN 2002he      ;2452596.47;V;16.759
SN 2002he      ;2452597.40;V;16.812
SN 2002he      ;2452600.44;V;16.968
SN 2002he      ;2452602.52;V;17.111
SN 2002he      ;2452606.50;V;17.451
SN 2002he      ;2452610.50;V;17.796
SN 2002he      ;2452613.37;V;18.028
SN 2002he      ;2452614.43;V;18.079
SN 2002he      ;2452620.37;V;18.380
SN 2002he      ;2452627.40;V;18.532
SN 2002he      ;2452631.46;V;18.686
SN 2002he      ;2452652.44;V;19.249
SN 2002he      ;2452659.38;V;19.387
SN 2002he      ;2452673.30;V;19.672
SN 2002he      ;2452577.49;R;17.013
SN 2002he      ;2452578.55;R;16.820
SN 2002he      ;2452579.55;R;16.607
SN 2002he      ;2452580.52;R;16.527
SN 2002he      ;2452581.53;R;16.358
SN 2002he      ;2452582.51;R;16.314
SN 2002he      ;2452582.53;R;16.346
SN 2002he      ;2452583.47;R;16.309
SN 2002he      ;2452583.52;R;16.278
SN 2002he      ;2452584.53;R;16.245
SN 2002he      ;2452589.52;R;16.275
SN 2002he      ;2452590.56;R;16.338
SN 2002he      ;2452592.53;R;16.478
SN 2002he      ;2452594.45;R;16.672
SN 2002he      ;2452595.54;R;16.790
SN 2002he      ;2452596.47;R;16.839
SN 2002he      ;2452597.40;R;16.876
SN 2002he      ;2452600.44;R;16.879
SN 2002he      ;2452602.52;R;16.948
SN 2002he      ;2452606.50;R;17.100
SN 2002he      ;2452610.50;R;17.331
SN 2002he      ;2452613.37;R;17.577
SN 2002he      ;2452614.43;R;17.629
SN 2002he      ;2452614.48;R;17.700
SN 2002he      ;2452620.37;R;17.956
SN 2002he      ;2452627.40;R;18.109
SN 2002he      ;2452631.46;R;18.482
SN 2002he      ;2452652.44;R;19.069
SN 2002he      ;2452659.38;R;19.388
SN 2002he      ;2452673.30;R;19.664
SN 2002he      ;2452577.49;I;17.011
SN 2002he      ;2452578.55;I;16.802
SN 2002he      ;2452579.55;I;16.655
SN 2002he      ;2452580.52;I;16.582
SN 2002he      ;2452581.53;I;16.482
SN 2002he      ;2452582.51;I;16.478
SN 2002he      ;2452582.53;I;16.500
SN 2002he      ;2452583.47;I;16.493
SN 2002he      ;2452584.53;I;16.515
SN 2002he      ;2452589.52;I;16.640
SN 2002he      ;2452590.56;I;16.881
SN 2002he      ;2452592.53;I;16.905
SN 2002he      ;2452594.45;I;17.080
SN 2002he      ;2452595.54;I;17.221
SN 2002he      ;2452596.47;I;17.193
SN 2002he      ;2452597.40;I;17.219
SN 2002he      ;2452600.44;I;17.147
SN 2002he      ;2452602.52;I;17.030
SN 2002he      ;2452606.50;I;16.880
SN 2002he      ;2452610.50;I;17.018
SN 2002he      ;2452613.37;I;17.360
SN 2002he      ;2452614.43;I;17.426
SN 2002he      ;2452614.48;I;17.457
SN 2002he      ;2452620.37;I;17.639
SN 2002he      ;2452627.40;I;17.835
SN 2002he      ;2452631.46;I;18.264
SN 2002he      ;2452652.44;I;19.079
SN 2002he      ;2452659.38;I;19.250
SN 2002he      ;2452673.30;I;19.630
SN 2002jg      ;2452603.09;B;18.011
SN 2002jg      ;2452604.09;B;17.900
SN 2002jg      ;2452605.12;B;17.707
SN 2002jg      ;2452606.09;B;17.666
SN 2002jg      ;2452607.15;B;17.526
SN 2002jg      ;2452608.11;B;17.479
SN 2002jg      ;2452610.10;B;17.455
SN 2002jg      ;2452611.11;B;17.498
SN 2002jg      ;2452612.08;B;17.531
SN 2002jg      ;2452613.09;B;17.559
SN 2002jg      ;2452613.16;B;17.585
SN 2002jg      ;2452614.11;B;17.712
SN 2002jg      ;2452616.08;B;17.860
SN 2002jg      ;2452617.11;B;17.913
SN 2002jg      ;2452619.09;B;18.171
SN 2002jg      ;2452620.13;B;18.311
SN 2002jg      ;2452620.13;B;18.316
SN 2002jg      ;2452641.10;B;20.039
SN 2002jg      ;2452603.09;V;17.378
SN 2002jg      ;2452604.09;V;17.244
SN 2002jg      ;2452605.12;V;17.097
SN 2002jg      ;2452606.09;V;16.977
SN 2002jg      ;2452607.15;V;16.916
SN 2002jg      ;2452608.11;V;16.847
SN 2002jg      ;2452610.10;V;16.789
SN 2002jg      ;2452611.11;V;16.752
SN 2002jg      ;2452613.09;V;16.799
SN 2002jg      ;2452613.16;V;16.765
SN 2002jg      ;2452614.11;V;16.927
SN 2002jg      ;2452616.08;V;16.884
SN 2002jg      ;2452617.11;V;16.939
SN 2002jg      ;2452619.09;V;17.051
SN 2002jg      ;2452620.13;V;17.151
SN 2002jg      ;2452620.13;V;17.115
SN 2002jg      ;2452631.09;V;17.850
SN 2002jg      ;2452641.10;V;18.571
SN 2002jg      ;2452647.10;V;18.920
SN 2002jg      ;2452656.11;V;19.076
SN 2002jg      ;2452660.11;V;19.148
SN 2002jg      ;2452603.09;R;16.778
SN 2002jg      ;2452604.09;R;16.653
SN 2002jg      ;2452605.12;R;16.495
SN 2002jg      ;2452606.09;R;16.396
SN 2002jg      ;2452607.15;R;16.352
SN 2002jg      ;2452608.11;R;16.297
SN 2002jg      ;2452610.10;R;16.282
SN 2002jg      ;2452611.11;R;16.273
SN 2002jg      ;2452612.08;R;16.247
SN 2002jg      ;2452613.09;R;16.306
SN 2002jg      ;2452613.16;R;16.318
SN 2002jg      ;2452614.11;R;16.326
SN 2002jg      ;2452616.08;R;16.472
SN 2002jg      ;2452617.11;R;16.533
SN 2002jg      ;2452619.09;R;16.748
SN 2002jg      ;2452620.13;R;16.810
SN 2002jg      ;2452620.13;R;16.825
SN 2002jg      ;2452631.09;R;17.159
SN 2002jg      ;2452641.10;R;17.941
SN 2002jg      ;2452647.10;R;18.235
SN 2002jg      ;2452656.11;R;18.468
SN 2002jg      ;2452660.11;R;18.264
SN 2002jg      ;2452603.09;I;16.496
SN 2002jg      ;2452604.09;I;16.345
SN 2002jg      ;2452605.12;I;16.232
SN 2002jg      ;2452606.09;I;16.143
SN 2002jg      ;2452607.15;I;16.118
SN 2002jg      ;2452608.11;I;16.130
SN 2002jg      ;2452610.10;I;16.205
SN 2002jg      ;2452611.11;I;16.218
SN 2002jg      ;2452612.08;I;16.290
SN 2002jg      ;2452613.09;I;16.304
SN 2002jg      ;2452613.16;I;16.238
SN 2002jg      ;2452614.11;I;16.401
SN 2002jg      ;2452616.08;I;16.491
SN 2002jg      ;2452617.11;I;16.613
SN 2002jg      ;2452619.09;I;16.790
SN 2002jg      ;2452620.13;I;16.752
SN 2002jg      ;2452620.13;I;16.646
SN 2002jg      ;2452631.09;I;16.677
SN 2002jg      ;2452647.10;I;17.709
SN 2002jg      ;2452656.11;I;18.008
SN 2003D       ;2452647.45;B;17.888
SN 2003D       ;2452652.49;B;18.807
SN 2003D       ;2452654.46;B;19.113
SN 2003D       ;2452655.35;B;18.928
SN 2003D       ;2452656.34;B;19.422
SN 2003D       ;2452663.43;B;19.525
SN 2003D       ;2452665.42;B;19.809
SN 2003D       ;2452666.38;B;20.050
SN 2003D       ;2452674.33;B;20.089
SN 2003D       ;2452647.45;V;17.339
SN 2003D       ;2452652.49;V;17.524
SN 2003D       ;2452654.46;V;17.763
SN 2003D       ;2452655.35;V;17.821
SN 2003D       ;2452656.34;V;17.790
SN 2003D       ;2452663.43;V;18.496
SN 2003D       ;2452665.42;V;18.567
SN 2003D       ;2452666.38;V;18.590
SN 2003D       ;2452670.34;V;18.797
SN 2003D       ;2452673.40;V;18.952
SN 2003D       ;2452674.33;V;18.972
SN 2003D       ;2452675.37;V;19.041
SN 2003D       ;2452679.36;V;19.155
SN 2003D       ;2452691.31;V;19.449
SN 2003D       ;2452700.29;V;19.719
SN 2003D       ;2452704.25;V;19.926
SN 2003D       ;2452708.28;V;20.062
SN 2003D       ;2452647.45;R;16.931
SN 2003D       ;2452652.49;R;17.124
SN 2003D       ;2452654.46;R;17.193
SN 2003D       ;2452655.35;R;17.280
SN 2003D       ;2452656.34;R;17.343
SN 2003D       ;2452663.43;R;17.831
SN 2003D       ;2452665.42;R;18.020
SN 2003D       ;2452670.34;R;18.401
SN 2003D       ;2452673.40;R;18.412
SN 2003D       ;2452674.33;R;18.521
SN 2003D       ;2452675.37;R;18.447
SN 2003D       ;2452679.36;R;18.539
SN 2003D       ;2452691.31;R;19.325
SN 2003D       ;2452700.29;R;19.256
SN 2003D       ;2452704.25;R;19.332
SN 2003D       ;2452647.45;I;17.152
SN 2003D       ;2452652.49;I;17.110
SN 2003D       ;2452654.46;I;17.183
SN 2003D       ;2452655.35;I;17.193
SN 2003D       ;2452656.34;I;17.239
SN 2003D       ;2452663.43;I;17.704
SN 2003D       ;2452665.42;I;17.880
SN 2003D       ;2452670.34;I;18.275
SN 2003D       ;2452673.40;I;18.272
SN 2003D       ;2452674.33;I;18.260
SN 2003D       ;2452675.37;I;18.317
SN 2003D       ;2452679.36;I;18.688
SN 2003D       ;2452691.31;I;19.222
SN 2003D       ;2452704.25;I;19.598
SN 2003D       ;2452708.28;I;19.641
SN 2003W       ;2452669.44;B;17.143
SN 2003W       ;2452670.36;B;16.834
SN 2003W       ;2452671.33;B;16.589
SN 2003W       ;2452672.35;B;16.560
SN 2003W       ;2452673.40;B;16.364
SN 2003W       ;2452673.47;B;16.375
SN 2003W       ;2452675.39;B;16.163
SN 2003W       ;2452676.35;B;16.080
SN 2003W       ;2452677.36;B;16.065
SN 2003W       ;2452678.38;B;16.084
SN 2003W       ;2452679.40;B;16.121
SN 2003W       ;2452680.35;B;16.124
SN 2003W       ;2452682.33;B;16.185
SN 2003W       ;2452691.34;B;16.903
SN 2003W       ;2452692.31;B;16.996
SN 2003W       ;2452693.33;B;17.090
SN 2003W       ;2452698.30;B;17.752
SN 2003W       ;2452700.31;B;17.893
SN 2003W       ;2452702.34;B;18.142
SN 2003W       ;2452704.28;B;18.273
SN 2003W       ;2452706.26;B;18.412
SN 2003W       ;2452708.31;B;18.592
SN 2003W       ;2452711.27;B;18.847
SN 2003W       ;2452717.36;B;19.111
SN 2003W       ;2452720.23;B;19.112
SN 2003W       ;2452723.23;B;18.892
SN 2003W       ;2452726.25;B;19.128
SN 2003W       ;2452729.22;B;19.187
SN 2003W       ;2452749.19;B;19.377
SN 2003W       ;2452669.44;V;17.022
SN 2003W       ;2452670.36;V;16.743
SN 2003W       ;2452672.35;V;16.495
SN 2003W       ;2452673.40;V;16.270
SN 2003W       ;2452673.47;V;16.307
SN 2003W       ;2452675.39;V;16.077
SN 2003W       ;2452676.35;V;15.955
SN 2003W       ;2452678.38;V;15.935
SN 2003W       ;2452679.40;V;15.914
SN 2003W       ;2452680.35;V;15.904
SN 2003W       ;2452682.33;V;15.875
SN 2003W       ;2452691.34;V;16.199
SN 2003W       ;2452692.31;V;16.272
SN 2003W       ;2452693.33;V;16.329
SN 2003W       ;2452698.30;V;16.684
SN 2003W       ;2452700.31;V;16.706
SN 2003W       ;2452702.34;V;16.814
SN 2003W       ;2452704.28;V;16.851
SN 2003W       ;2452706.26;V;17.026
SN 2003W       ;2452708.31;V;17.151
SN 2003W       ;2452711.27;V;17.364
SN 2003W       ;2452717.36;V;17.698
SN 2003W       ;2452720.23;V;17.837
SN 2003W       ;2452723.23;V;17.913
SN 2003W       ;2452726.25;V;17.830
SN 2003W       ;2452729.22;V;18.060
SN 2003W       ;2452749.19;V;18.584
SN 2003W       ;2452669.44;R;16.799
SN 2003W       ;2452670.36;R;16.595
SN 2003W       ;2452671.33;R;16.292
SN 2003W       ;2452672.35;R;16.289
SN 2003W       ;2452673.40;R;16.091
SN 2003W       ;2452673.47;R;16.161
SN 2003W       ;2452675.39;R;15.945
SN 2003W       ;2452676.35;R;15.845
SN 2003W       ;2452678.38;R;15.818
SN 2003W       ;2452679.40;R;15.783
SN 2003W       ;2452680.35;R;15.770
SN 2003W       ;2452682.33;R;15.766
SN 2003W       ;2452691.34;R;16.228
SN 2003W       ;2452692.31;R;16.260
SN 2003W       ;2452693.33;R;16.332
SN 2003W       ;2452698.30;R;16.442
SN 2003W       ;2452700.31;R;16.411
SN 2003W       ;2452702.34;R;16.440
SN 2003W       ;2452704.28;R;16.431
SN 2003W       ;2452706.26;R;16.515
SN 2003W       ;2452708.31;R;16.612
SN 2003W       ;2452711.27;R;16.869
SN 2003W       ;2452717.36;R;17.221
SN 2003W       ;2452720.23;R;17.378
SN 2003W       ;2452723.23;R;17.446
SN 2003W       ;2452726.25;R;17.602
SN 2003W       ;2452729.22;R;17.718
SN 2003W       ;2452749.19;R;18.467
SN 2003W       ;2452669.44;I;17.136
SN 2003W       ;2452670.36;I;16.777
SN 2003W       ;2452671.33;I;16.516
SN 2003W       ;2452672.35;I;16.443
SN 2003W       ;2452673.40;I;16.118
SN 2003W       ;2452673.47;I;16.254
SN 2003W       ;2452675.39;I;16.154
SN 2003W       ;2452676.35;I;16.046
SN 2003W       ;2452678.38;I;16.174
SN 2003W       ;2452679.40;I;16.183
SN 2003W       ;2452680.35;I;16.198
SN 2003W       ;2452682.33;I;16.217
SN 2003W       ;2452691.34;I;16.683
SN 2003W       ;2452692.31;I;16.729
SN 2003W       ;2452693.33;I;16.740
SN 2003W       ;2452698.30;I;16.626
SN 2003W       ;2452700.31;I;16.536
SN 2003W       ;2452704.28;I;16.388
SN 2003W       ;2452706.26;I;16.397
SN 2003W       ;2452708.31;I;16.509
SN 2003W       ;2452711.27;I;16.687
SN 2003W       ;2452717.36;I;17.102
SN 2003W       ;2452720.23;I;17.198
SN 2003W       ;2452723.23;I;17.371
SN 2003W       ;2452726.25;I;17.505
SN 2003W       ;2452729.22;I;17.665
SN 2003W       ;2452749.19;I;18.656
SN 2003Y       ;2452669.34;B;18.908
SN 2003Y       ;2452670.29;B;18.664
SN 2003Y       ;2452671.27;B;18.541
SN 2003Y       ;2452672.29;B;18.245
SN 2003Y       ;2452673.36;B;18.101
SN 2003Y       ;2452675.33;B;17.962
SN 2003Y       ;2452676.30;B;17.940
SN 2003Y       ;2452678.30;B;18.032
SN 2003Y       ;2452679.31;B;18.107
SN 2003Y       ;2452680.24;B;18.306
SN 2003Y       ;2452682.30;B;18.545
SN 2003Y       ;2452688.31;B;19.333
SN 2003Y       ;2452690.33;B;19.589
SN 2003Y       ;2452691.29;B;19.955
SN 2003Y       ;2452692.23;B;19.807
SN 2003Y       ;2452693.26;B;19.843
SN 2003Y       ;2452698.27;B;19.982
SN 2003Y       ;2452700.25;B;20.095
SN 2003Y       ;2452702.29;B;20.142
SN 2003Y       ;2452704.21;B;20.248
SN 2003Y       ;2452706.20;B;20.249
SN 2003Y       ;2452708.25;B;20.573
SN 2003Y       ;2452669.34;V;18.281
SN 2003Y       ;2452670.29;V;17.974
SN 2003Y       ;2452671.27;V;17.745
SN 2003Y       ;2452672.29;V;17.604
SN 2003Y       ;2452673.36;V;17.401
SN 2003Y       ;2452675.33;V;17.118
SN 2003Y       ;2452676.30;V;17.075
SN 2003Y       ;2452678.30;V;17.023
SN 2003Y       ;2452679.31;V;17.020
SN 2003Y       ;2452680.24;V;17.044
SN 2003Y       ;2452682.30;V;17.190
SN 2003Y       ;2452688.31;V;17.709
SN 2003Y       ;2452690.33;V;17.948
SN 2003Y       ;2452691.29;V;18.032
SN 2003Y       ;2452692.23;V;18.084
SN 2003Y       ;2452693.26;V;18.206
SN 2003Y       ;2452698.27;V;18.637
SN 2003Y       ;2452700.25;V;18.720
SN 2003Y       ;2452702.29;V;18.842
SN 2003Y       ;2452704.21;V;18.885
SN 2003Y       ;2452706.20;V;19.044
SN 2003Y       ;2452708.25;V;19.073
SN 2003Y       ;2452714.23;V;19.237
SN 2003Y       ;2452719.21;V;19.602
SN 2003Y       ;2452723.20;V;19.799
SN 2003Y       ;2452727.21;V;19.721
SN 2003Y       ;2452669.34;R;17.829
SN 2003Y       ;2452670.29;R;17.574
SN 2003Y       ;2452671.27;R;17.371
SN 2003Y       ;2452672.29;R;17.140
SN 2003Y       ;2452673.36;R;16.987
SN 2003Y       ;2452675.33;R;16.739
SN 2003Y       ;2452676.30;R;16.673
SN 2003Y       ;2452678.30;R;16.567
SN 2003Y       ;2452679.31;R;16.592
SN 2003Y       ;2452680.24;R;16.603
SN 2003Y       ;2452682.30;R;16.688
SN 2003Y       ;2452688.31;R;17.099
SN 2003Y       ;2452690.33;R;17.252
SN 2003Y       ;2452691.29;R;17.300
SN 2003Y       ;2452692.23;R;17.422
SN 2003Y       ;2452693.26;R;17.504
SN 2003Y       ;2452698.27;R;17.989
SN 2003Y       ;2452700.25;R;18.112
SN 2003Y       ;2452702.29;R;18.155
SN 2003Y       ;2452704.21;R;18.384
SN 2003Y       ;2452706.20;R;18.410
SN 2003Y       ;2452708.25;R;18.433
SN 2003Y       ;2452714.23;R;18.944
SN 2003Y       ;2452719.21;R;18.942
SN 2003Y       ;2452723.20;R;19.256
SN 2003Y       ;2452727.21;R;19.174
SN 2003Y       ;2452669.34;I;17.518
SN 2003Y       ;2452670.29;I;17.369
SN 2003Y       ;2452671.27;I;17.123
